name,city,area_ha,longitude,latitude,geometry,manager_name,email,phone,website
Rheingarten,Köln	,2.5976246467476893,6.962629153169357,50.939143498722586,"POLYGON ((6.962866500000001 50.94043370000001, 6.962859000000002 50.9402884, 6.962874300000003 50.939642199999994, 6.962959500000004 50.939323099999996, 6.963029300000001 50.9386144, 6.963043500000005 50.93848719999999, 6.9630583999999995 50.93833660000001, 6.963095300000002 50.938145999999996, 6.963195700000002 50.9380698, 6.963238400000001 50.93775350000001, 6.963246500000003 50.9376016, 6.963361900000002 50.93685299999999, 6.9633713 50.9367824, 6.963380800000005 50.936698299999996, 6.963405700000001 50.9364512, 6.963270099999998 50.9364441, 6.963205700000001 50.93643999999999, 6.962885100000003 50.93642599999998, 6.962881300000003 50.936465999999996, 6.962854000000003 50.936754199999996, 6.962822299999997 50.9369865, 6.962742600000002 50.93740230000001, 6.962676300000002 50.9377042, 6.9626083 50.9380627, 6.962569100000001 50.9382861, 6.962533 50.93861119999999, 6.9623909 50.93934509999999, 6.961966199999999 50.9393553, 6.961918299999998 50.9397795, 6.961882300000002 50.93984079999999, 6.961848600000001 50.94011580000001, 6.9618464000000015 50.94041099999998, 6.9619140000000055 50.940499499999994, 6.961915300000002 50.940758900000006, 6.961924200000005 50.9408508, 6.962080500000003 50.941012400000005, 6.961847500000002 50.9409951, 6.961754300000001 50.940951699999985, 6.961719900000001 50.9411596, 6.961771700000004 50.94116219999998, 6.9617847 50.94116399999999, 6.961796700000002 50.9411676, 6.961811000000001 50.9411757, 6.962302399999999 50.941163200000005, 6.962300700000002 50.94108459999999, 6.962811100000001 50.9410796, 6.962897600000001 50.94107919999999, 6.962897600000001 50.9410642, 6.962897000000001 50.94099839999999, 6.962895400000003 50.940969499999994, 6.9628844 50.9407652, 6.962866500000001 50.94043370000001))",Non,NoN,Non,Non
Rheinpark,Köln	,26.531128741463345,6.976180624188246,50.949590457887474,"POLYGON ((6.979691700000004 50.9526603, 6.979655900000004 50.95262399999999, 6.979530200000001 50.9524964, 6.978959400000002 50.95209260000001, 6.979729200000002 50.95147029999999, 6.9798287 50.9513953, 6.9803504 50.9510023, 6.9809718000000025 50.9504878, 6.981187200000001 50.9502033, 6.981269900000002 50.94991479999999, 6.980596700000002 50.94968329999999, 6.979348800000002 50.9492355, 6.979324700000001 50.949260699999996, 6.9790966 50.9491677, 6.979061800000002 50.949124600000005, 6.9790508 50.949130600000004, 6.9790410000000005 50.949136800000005, 6.978857300000001 50.9490647, 6.978617600000003 50.948943799999995, 6.978601500000002 50.9489526, 6.978413500000002 50.94885479999999, 6.9781176 50.948717, 6.978144800000001 50.948682899999994, 6.977937599999999 50.9486074, 6.977914299999999 50.94863240000001, 6.977776400000003 50.9484999, 6.977671700000003 50.948509200000004, 6.977489400000004 50.94839069999998, 6.9774619000000015 50.948286199999984, 6.977346700000003 50.94823519999999, 6.977172599999999 50.9480023, 6.976994200000005 50.94784419999999, 6.9769553 50.9478095, 6.976727100000002 50.94760749999999, 6.976439000000002 50.947338900000005, 6.9758841000000045 50.9467927, 6.975860400000002 50.9467657, 6.9757033999999996 50.94660449999999, 6.9749992999999995 50.9459838, 6.9747847 50.946069399999985, 6.974596400000004 50.946193799999996, 6.974553800000003 50.946236699999986, 6.9745246000000005 50.9463189, 6.974362500000003 50.94641149999999, 6.9742003000000015 50.946413299999996, 6.974127900000001 50.94673980000001, 6.974088899999999 50.946816899999995, 6.9739739000000025 50.946799799999994, 6.9738316 50.94708700000001, 6.973725900000003 50.94709309999998, 6.973601399999999 50.947184500000006, 6.973534600000002 50.947145899999995, 6.972988000000004 50.946830099999985, 6.972813800000003 50.94701469999998, 6.972070100000002 50.94714669999999, 6.9715937 50.947173400000004, 6.971206600000001 50.9471113, 6.9711551 50.94710409999999, 6.971142600000001 50.947007099999986, 6.971078200000002 50.94700709999999, 6.971029799999998 50.9470691, 6.9709475 50.947068, 6.9708007999999975 50.9471616, 6.970717900000001 50.9472255, 6.971052500000002 50.947632, 6.971507800000002 50.948166699999994, 6.9721104999999985 50.948737300000005, 6.9740677000000035 50.95056009999998, 6.975228400000002 50.9516027, 6.976046300000001 50.9520892, 6.976460800000001 50.95230339999999, 6.978791200000003 50.95323739999999, 6.979122500000002 50.9530471, 6.979770699999998 50.9527254, 6.979754600000002 50.952712199999986, 6.979691700000004 50.9526603))",Non,NoN,Non,Non
Innerer Grüngürtel,Köln	,8.761765083192092,6.932979853161483,50.94615499770036,"POLYGON ((6.9302516 50.944575400000005, 6.929973800000002 50.944794, 6.930283600000003 50.945171699999996, 6.930400199999999 50.9451349, 6.931232700000001 50.94601829999999, 6.931587500000002 50.94649359999999, 6.931637200000003 50.94656009999999, 6.931712300000003 50.94664409999999, 6.9322598000000015 50.9470524, 6.932636799999998 50.94740080000001, 6.933520999999997 50.94820779999999, 6.934142100000003 50.947977599999994, 6.935791400000003 50.947376600000005, 6.936037900000003 50.9472784, 6.936268400000003 50.94717169999999, 6.936323100000001 50.947137399999995, 6.9363549 50.947094699999994, 6.936307300000004 50.9470345, 6.935601399999996 50.94640090000001, 6.9353925000000025 50.9462959, 6.9344822000000015 50.946518499999996, 6.933982100000001 50.945997999999996, 6.933592000000002 50.9454522, 6.932987000000001 50.94488689999999, 6.933258299999999 50.94480660000001, 6.933144400000002 50.9446523, 6.933040799999998 50.944664, 6.932675099999998 50.94477, 6.932330399999998 50.9443928, 6.932050200000002 50.9440227, 6.931998799999998 50.9439568, 6.931772300000001 50.9440379, 6.930525800000001 50.9444427, 6.9302516 50.944575400000005))",Non,NoN,Non,Non
Innerer Grüngürtel,Köln	,6.425553312723909,6.929715171529289,50.94275584537965,"POLYGON ((6.929985800000002 50.9410735, 6.930958600000006 50.942035999999995, 6.931572199999998 50.94278580000001, 6.931616599999998 50.9428662, 6.931371899999999 50.94294490000001, 6.9320144000000035 50.94378929999999, 6.9317269999999995 50.94389979999999, 6.930391800000002 50.9443278, 6.9301343000000015 50.94441629999999, 6.930085100000003 50.944358099999995, 6.930044500000001 50.9442853, 6.929843100000004 50.94401989999999, 6.929577300000002 50.94372059999999, 6.929468499999998 50.9437076, 6.9292892 50.9433889, 6.9286356 50.942627800000004, 6.928611899999999 50.94259670000001, 6.927896 50.9428092, 6.9280657 50.9430197, 6.927971300000002 50.94305289999999, 6.927948900000004 50.94308199999998, 6.9279459 50.943118, 6.9279502000000015 50.94315099999999, 6.927962599999998 50.9431707, 6.928067600000001 50.94327500000001, 6.927698500000004 50.94340289999999, 6.928083700000002 50.94383839999998, 6.927853000000002 50.9438869, 6.9278019 50.943902300000005, 6.9269636 50.9427475, 6.926965800000001 50.942645199999994, 6.927019600000001 50.94260409999999, 6.9283504 50.9418675, 6.929016600000003 50.94145519999999, 6.929182600000005 50.94138229999998, 6.9295507000000045 50.941232499999984, 6.929985800000002 50.9410735))",Non,NoN,Non,Non
Leo-Amann-Park,Köln	,1.2447955280003686,6.911154194073513,50.95266770121713,"POLYGON ((6.911449700000005 50.95348129999999, 6.911390200000005 50.95351499999999, 6.911306300000003 50.95342719999999, 6.911187 50.9533043, 6.911113900000005 50.953223999999985, 6.9108875 50.95299839999999, 6.910774 50.95288790000001, 6.9103691 50.9523415, 6.910011500000004 50.95242919999999, 6.909994500000003 50.952409599999996, 6.909931399999998 50.952403499999996, 6.909737800000001 50.9521404, 6.9097048 50.95209560000001, 6.9100717 50.9519927, 6.910204800000002 50.9521852, 6.910592600000001 50.9520693, 6.911117100000004 50.9523576, 6.911481600000003 50.952117799999996, 6.911767 50.95228720000001, 6.912056100000001 50.9524496, 6.9116565 50.9527392, 6.911888700000002 50.952874099999995, 6.911981100000003 50.95281119999999, 6.912041000000004 50.95281969999999, 6.912269200000001 50.95294969999999, 6.912139499999998 50.9530365, 6.911449700000005 50.95348129999999))",Non,NoN,Non,Non
Pfarrer-Heller-Park,Köln	,2.323837674464302,6.904287288505252,50.99343415517354,"POLYGON ((6.9055493000000014 50.99478309999999, 6.906057900000003 50.9944459, 6.9056652999999955 50.9941901, 6.905374599999999 50.99394920000001, 6.904867800000001 50.993455600000004, 6.904486500000005 50.99309379999999, 6.904242400000001 50.99283099999999, 6.9040741 50.99256170000001, 6.9039583 50.9922651, 6.903907200000001 50.9919437, 6.903326399999999 50.9922202, 6.9027395999999985 50.9925, 6.903282600000002 50.99260579999999, 6.903396200000003 50.9928512, 6.903176099999999 50.99336229999999, 6.9032642000000015 50.99337500000001, 6.903150100000001 50.993630499999995, 6.904055499999999 50.993793600000004, 6.903970299999998 50.99398910000001, 6.904054899999999 50.994003699999986, 6.904287900000002 50.99394219999999, 6.904590600000007 50.99422839999999, 6.904927000000001 50.994401, 6.905029100000001 50.99445409999999, 6.905254300000001 50.99468590000001, 6.9055493000000014 50.99478309999999))",Non,NoN,Non,Non
Alter Deutzer Friedhof,Köln	,1.8970755206004466,6.9856748150408645,50.93722661273501,"POLYGON ((6.986642599999997 50.9364999, 6.986210399999998 50.936642400000004, 6.9857585000000055 50.93679159999999, 6.985708300000003 50.93673769999999, 6.983729600000004 50.937368799999994, 6.983725500000001 50.937396199999995, 6.983721800000001 50.937428600000004, 6.985816200000003 50.937884799999985, 6.985901000000003 50.93771989999999, 6.9863987000000005 50.937656, 6.986530800000001 50.93765390000001, 6.986654400000002 50.937657, 6.9867032999999985 50.9375155, 6.9868393000000015 50.93713110000001, 6.9870573 50.93650619999999, 6.986642599999997 50.9364999))",Non,NoN,Non,Non
Trude-Herr-Park,Köln	,1.0916791926245064,6.963417356865035,50.925380417335454,"POLYGON ((6.962522700000002 50.9247098, 6.9639468 50.92502410000001, 6.9638318 50.92525320000001, 6.964035100000005 50.925295600000005, 6.963886900000003 50.9255586, 6.964551800000002 50.925693899999985, 6.964447900000002 50.9258424, 6.964358700000002 50.925982999999995, 6.964269 50.926112399999994, 6.963285500000001 50.9258617, 6.963418500000002 50.925557, 6.9623981000000015 50.9253472, 6.962522700000002 50.9247098))",Non,NoN,Non,Non
Nippeser Tälchen,Köln	,3.9955698063220297,6.949443079831356,50.96925484502175,"POLYGON ((6.9484020000000015 50.969251199999995, 6.948075700000002 50.9697937, 6.948319900000002 50.97066819999999, 6.948446000000002 50.9707494, 6.9496850000000014 50.97071419999999, 6.949653900000004 50.9706363, 6.949649600000001 50.970458399999984, 6.949645700000003 50.9703473, 6.949709800000002 50.97027759999999, 6.950068500000002 50.970276699999985, 6.949989300000003 50.970222899999996, 6.949954800000001 50.97013629999999, 6.949944600000005 50.970019699999995, 6.949941500000004 50.9699831, 6.950011600000001 50.9694979, 6.950080099999999 50.96936089999999, 6.950222900000002 50.9693536, 6.9506881000000025 50.969386500000006, 6.950673200000002 50.96906089999999, 6.950760200000003 50.96856619999999, 6.950688500000002 50.968548199999994, 6.9508246000000025 50.96815279999999, 6.950656300000002 50.9681279, 6.950730399999999 50.967755100000005, 6.950050600000002 50.967862999999994, 6.949873600000002 50.9678506, 6.949660699999997 50.9680326, 6.949196500000002 50.9678358, 6.9492099000000005 50.967817999999994, 6.949044999999998 50.9677488, 6.949071799999998 50.96771880000001, 6.9489254 50.9676727, 6.948688400000003 50.96805619999999, 6.949112200000001 50.968170199999996, 6.949310700000002 50.9686465, 6.949160700000004 50.96876799999999, 6.948598100000002 50.9688749, 6.948677099999999 50.96900239999999, 6.948504100000002 50.969066399999996, 6.9484020000000015 50.969251199999995))",Non,NoN,Non,Non
Johannes-Giesberts-Park,Köln	,9.598508704472046,6.965131850987485,50.96405631363065,"POLYGON ((6.965846200000004 50.96347469999999, 6.9681795 50.96324789999999, 6.968241800000001 50.96389620000001, 6.967559300000001 50.964082, 6.966800600000002 50.96425200000001, 6.967085200000001 50.96562289999999, 6.9665528 50.9657225, 6.964919700000003 50.96602819999999, 6.965093400000001 50.9666831, 6.965013500000002 50.966698099999995, 6.964753800000004 50.9667361, 6.9646474000000005 50.9667508, 6.964419900000001 50.9667821, 6.964244400000003 50.9660194, 6.964068700000003 50.9652561, 6.963826700000004 50.964158, 6.963655399999999 50.963443500000004, 6.963570100000003 50.96313409999999, 6.9635552000000045 50.96308009999999, 6.9632738 50.96291779999999, 6.962858500000002 50.962926700000004, 6.9627387 50.9629264, 6.962553899999997 50.962908500000005, 6.9623569000000005 50.9628642, 6.962187000000001 50.962792999999984, 6.962136400000002 50.9626998, 6.961717900000001 50.9624244, 6.961775900000001 50.96238979999999, 6.962168100000003 50.96216649999999, 6.9625923000000025 50.962433999999995, 6.962911400000002 50.96241909999999, 6.962995300000002 50.96246620000001, 6.9630090000000004 50.96256819999999, 6.963078500000002 50.96260100000001, 6.963742600000001 50.9625663, 6.963636 50.96155720000001, 6.963681600000002 50.96152419999999, 6.963528500000002 50.961302499999995, 6.9638661 50.961085, 6.964024100000002 50.96114609999999, 6.964482600000001 50.9617569, 6.964420500000001 50.96177189999999, 6.964658200000002 50.9620982, 6.964595300000001 50.9621171, 6.964785500000003 50.962370599999986, 6.965499700000001 50.963418600000004, 6.965846200000004 50.96347469999999))",Non,NoN,Non,Non
Böcking-Park,Köln	,3.098652559596092,7.004859127478647,50.97026575576761,"POLYGON ((7.002877499999998 50.96966900000001, 7.002871000000001 50.96974209999999, 7.003833600000002 50.969753899999986, 7.0038228 50.97009609999999, 7.003745600000001 50.9700958, 7.003731499999999 50.9703807, 7.003444400000001 50.97037290000001, 7.003441400000003 50.970425999999996, 7.002825200000001 50.97049049999998, 7.002794400000003 50.9709246, 7.002966 50.9709332, 7.003758999999999 50.970801599999994, 7.0038177 50.971016999999996, 7.003887900000002 50.971049099999995, 7.004170100000003 50.97099289999999, 7.005304500000003 50.97076529999998, 7.005609700000003 50.9707631, 7.005625100000001 50.97072369999999, 7.006142299999999 50.9707411, 7.006130500000005 50.970852699999995, 7.006489700000001 50.97087210000001, 7.006508000000002 50.969918299999996, 7.0065121 50.9696814, 7.006511700000001 50.96965439999999, 7.006514100000005 50.969600599999985, 7.003536000000001 50.969595000000005, 7.003524000000003 50.9696752, 7.002877499999998 50.96966900000001))",Non,NoN,Non,Non
Stammheimer Schlosspark,Köln	,9.643313851317837,6.983112364864315,50.986936147496316,"POLYGON ((6.9798881999999995 50.98710119999999, 6.979583900000003 50.98689899999999, 6.9798987 50.98653350000001, 6.980516700000003 50.9860635, 6.981581000000003 50.9857393, 6.9828599 50.985436699999994, 6.984076300000003 50.98510259999999, 6.985029600000002 50.9866072, 6.984981000000002 50.9867792, 6.984918399999999 50.98696650000001, 6.9853828 50.987025700000004, 6.9853901 50.9870333, 6.9854695 50.98709110000001, 6.985506500000001 50.987094199999994, 6.985495000000001 50.9872481, 6.985653100000001 50.98799089999999, 6.985605000000001 50.98803949999999, 6.985575000000004 50.98807289999999, 6.985650800000002 50.988111299999986, 6.985542299999999 50.98893940000001, 6.985442200000003 50.989090899999994, 6.985380300000001 50.9891007, 6.985266200000001 50.9890521, 6.985132500000001 50.9889908, 6.984789100000005 50.988841799999996, 6.9830866 50.9880961, 6.983396500000001 50.9878007, 6.9824283 50.98742829999999, 6.982023400000001 50.9878131, 6.980955200000001 50.987458200000006, 6.9798881999999995 50.98710119999999))",Non,NoN,Non,Non
Weißhaus,Köln	,2.0188719910205157,6.931439764670463,50.91797504502335,"POLYGON ((6.9310221000000025 50.9188147, 6.930985900000003 50.9187801, 6.9305257 50.91834130000001, 6.930026200000005 50.9178674, 6.931444000000001 50.9172, 6.931555200000004 50.917145599999984, 6.931581900000001 50.9171739, 6.931666300000002 50.91713690000001, 6.932964700000002 50.9181119, 6.9320886 50.918423499999996, 6.931045400000001 50.9187949, 6.931052700000002 50.9188017, 6.9310221000000025 50.9188147))",Non,NoN,Non,Non
Klettenbergpark,Köln	,6.128791544422704,6.922249989590564,50.90828671732687,"POLYGON ((6.921530100000004 50.90974809999999, 6.921682100000002 50.90968300000001, 6.923606699999998 50.90885860000001, 6.924025300000003 50.9086614, 6.924484600000003 50.90841199999999, 6.9248803 50.908162, 6.925225299999999 50.90790859999999, 6.925202200000003 50.9078982, 6.9251887000000005 50.9078618, 6.9251523000000015 50.907840799999995, 6.924873600000002 50.907735399999986, 6.924575200000001 50.90764339999999, 6.923999700000003 50.90750489999999, 6.923377600000001 50.9074063, 6.922772400000007 50.90735479999999, 6.922310600000003 50.90734400000001, 6.921863800000002 50.9073614, 6.921425899999999 50.907401, 6.921215400000007 50.907428599999996, 6.920628600000002 50.907523299999994, 6.920246300000001 50.90760499999998, 6.919613700000003 50.90777599999999, 6.919568200000002 50.907813999999995, 6.919556100000003 50.9078641, 6.920085700000002 50.9083786, 6.920918600000001 50.9091647, 6.920977500000001 50.9092208, 6.921134100000002 50.90936249999999, 6.9212757 50.9094992, 6.921400800000001 50.909625399999996, 6.921530100000004 50.90974809999999))",Non,NoN,Non,Non
Vorgebirgspark,Köln	,40.00622648147802,6.950449316620336,50.91037943893521,"POLYGON ((6.9475472000000025 50.9123053, 6.9477968000000025 50.9123059, 6.947809199999998 50.91230929999999, 6.9478071 50.91232709999999, 6.947827900000004 50.912335999999996, 6.947858100000001 50.9123393, 6.947901599999999 50.91239310000001, 6.9483562999999995 50.91237949999999, 6.948441900000004 50.913550399999984, 6.947978100000002 50.91356329999999, 6.948009700000004 50.913965399999995, 6.948519900000001 50.9139514, 6.9485572 50.9144661, 6.9480388 50.9149626, 6.9476347 50.91505959999999, 6.9477647000000005 50.91525209999999, 6.947832800000005 50.91534749999999, 6.948711000000002 50.91680199999999, 6.948763000000002 50.91682449999998, 6.948819700000002 50.91683859999999, 6.948897400000002 50.916845999999985, 6.948956399999998 50.91684349999999, 6.949034000000002 50.9168321, 6.949121300000001 50.9168003, 6.949221200000004 50.916729399999994, 6.949333900000003 50.91662459999999, 6.949692800000001 50.9162516, 6.950064700000003 50.91589389999999, 6.950482700000002 50.915445899999995, 6.950909299999998 50.914974199999996, 6.951025300000001 50.9148293, 6.9511413000000015 50.9146864, 6.9511948 50.91452890000001, 6.951221600000001 50.9142588, 6.951325100000002 50.9139888, 6.9513872 50.913875700000006, 6.951471 50.91376199999999, 6.9519975000000045 50.91307549999999, 6.95228 50.91276880000001, 6.9525349000000025 50.912531599999994, 6.9532069000000005 50.9120855, 6.9538198 50.911703, 6.954092900000002 50.911555899999996, 6.9543639000000015 50.91142499999999, 6.955077299999999 50.9111014, 6.955330600000003 50.91101259999999, 6.955314000000003 50.9109902, 6.955363600000001 50.9109787, 6.955381699999999 50.91094669999999, 6.955370999999999 50.91091620000001, 6.955337400000004 50.9108925, 6.955295800000001 50.910877899999996, 6.954760900000002 50.9108681, 6.954606500000001 50.9108553, 6.954442000000003 50.9108299, 6.954209600000003 50.9107712, 6.953974200000002 50.910651099999995, 6.953851500000001 50.91055610000001, 6.953763000000004 50.91047189999998, 6.953695300000001 50.9103716, 6.953638300000002 50.91019399999999, 6.953616500000002 50.9099956, 6.953602400000003 50.90988769999999, 6.9535933 50.9098863, 6.953577899999998 50.9098021, 6.953596400000001 50.909700499999985, 6.953587900000002 50.90956769999999, 6.953672 50.909433500000006, 6.953717100000002 50.90920919999999, 6.953745700000002 50.909130099999985, 6.953918200000005 50.90858129999999, 6.953975599999999 50.90841090000001, 6.954034799999997 50.9081847, 6.954082100000002 50.90800800000001, 6.954224000000001 50.9073616, 6.9543577999999995 50.906618699999996, 6.952712 50.906561800000006, 6.952158400000002 50.90656959999998, 6.951624 50.906601200000004, 6.950976199999999 50.9066779, 6.950876299999998 50.9066639, 6.950795100000001 50.906623499999995, 6.950333400000001 50.9067336, 6.950182900000002 50.90649009999999, 6.9497684 50.9055304, 6.949423300000002 50.90553749999999, 6.9494237000000005 50.905809899999994, 6.949220600000001 50.905814799999995, 6.949255800000001 50.9068514, 6.9477456 50.9068009, 6.947722600000001 50.9055529, 6.9477030000000015 50.90544789999999, 6.947375600000001 50.9051942, 6.947494299999999 50.9047812, 6.947513300000004 50.904714899999995, 6.947667500000001 50.904645099999996, 6.948357500000002 50.9045812, 6.948354299999997 50.9044433, 6.946603600000001 50.90463789999999, 6.946612600000001 50.9048687, 6.946861399999999 50.9048683, 6.946937100000003 50.90608979999999, 6.9473124 50.9060893, 6.947317299999997 50.9063965, 6.946947100000003 50.90639749999999, 6.946978600000005 50.90775759999999, 6.947714900000002 50.9077537, 6.9477246 50.9082997, 6.947472500000002 50.9083066, 6.947485900000003 50.9095014, 6.947608700000001 50.9095002, 6.947660999999997 50.9094199, 6.947770900000001 50.9093742, 6.948021700000002 50.90938059999999, 6.948157200000002 50.90940479999999, 6.948161700000001 50.90957529999999, 6.9481649999999995 50.9097534, 6.948169700000004 50.909890999999995, 6.947813199999998 50.9099827, 6.947822900000005 50.91005619999999, 6.9479111000000024 50.910054499999994, 6.947980299999999 50.91159470000001, 6.947529600000002 50.911598899999994, 6.9475472000000025 50.9123053))",Non,NoN,Non,Non
Blücherpark,Köln	,16.65578211315473,6.92701164936137,50.9635009488432,"POLYGON ((6.922576900000002 50.965638399999996, 6.9228647 50.9657546, 6.924696600000005 50.96648509999999, 6.9259531999999995 50.9654941, 6.927120500000003 50.9645762, 6.927156800000003 50.9645949, 6.927318000000004 50.964671599999996, 6.927645600000001 50.96482939999999, 6.928129900000003 50.965061299999995, 6.928356400000003 50.96490839999999, 6.928609400000002 50.964755399999994, 6.928768200000003 50.9646681, 6.9288245 50.9646392, 6.9288902000000006 50.9646066, 6.928953900000001 50.96457560000001, 6.929006900000004 50.964549000000005, 6.929045800000003 50.964531699999995, 6.9291024 50.964507100000006, 6.929177199999998 50.9644755, 6.929103400000001 50.96444219999999, 6.929025600000005 50.9645072, 6.928946200000002 50.964469, 6.928935100000001 50.9644633, 6.9290198999999975 50.9643906, 6.929031200000002 50.96439639999999, 6.929050500000001 50.964380399999996, 6.929047800000001 50.9642785, 6.929063400000001 50.9642786, 6.929146000000003 50.96427829999998, 6.929145700000003 50.96429369999999, 6.929387099999999 50.964291899999985, 6.929576500000003 50.964290999999996, 6.929599300000001 50.964317799999996, 6.929907800000001 50.964227199999996, 6.930079800000001 50.964181999999994, 6.929842700000001 50.9631766, 6.929784400000003 50.962918499999994, 6.929770000000001 50.96282849999999, 6.9297612000000015 50.9627503, 6.929759200000001 50.962678499999996, 6.9297612000000015 50.96258099999999, 6.929765900000002 50.96250239999999, 6.9297740999999995 50.962459499999994, 6.929778700000001 50.9624325, 6.929783400000002 50.96241119999999, 6.9298182000000015 50.96227350000001, 6.9298568000000005 50.9621817, 6.929887000000002 50.96211219999999, 6.929904399999998 50.96207749999999, 6.929920200000001 50.9620505, 6.929912800000002 50.9620073, 6.930077100000002 50.96186910000001, 6.930222600000001 50.96174239999999, 6.930313600000003 50.9616675, 6.930409000000001 50.961586399999995, 6.930469000000005 50.96154049999999, 6.930507000000002 50.961528699999995, 6.930442499999999 50.961476399999995, 6.930337900000002 50.96139209999999, 6.930221100000002 50.961303499999985, 6.930011400000003 50.961151399999984, 6.929801200000003 50.96100879999999, 6.929661300000005 50.9609148, 6.929520299999997 50.9608223, 6.929311300000001 50.960692699999996, 6.929237200000004 50.9606483, 6.929123400000002 50.96058159999998, 6.928865199999999 50.9604361, 6.928731000000003 50.9603611, 6.928679799999998 50.960350299999995, 6.928563900000005 50.960333599999984, 6.928480300000002 50.9603321, 6.928280400000003 50.960403199999995, 6.927982199999998 50.9606916, 6.927449800000004 50.96120919999999, 6.927382500000001 50.9612736, 6.927325800000002 50.96125380000001, 6.927282900000002 50.961295, 6.927260800000001 50.9613222, 6.927224200000002 50.96136169999998, 6.927266800000001 50.9613807, 6.926759099999999 50.961840599999995, 6.9265902000000015 50.9619933, 6.9264145000000035 50.96214599999998, 6.926320300000007 50.96222659999998, 6.926175100000002 50.9623542, 6.925976700000002 50.962524999999985, 6.925684600000001 50.962777599999995, 6.924838200000001 50.963552699999994, 6.924820300000001 50.9635905, 6.9247656000000015 50.96363569999999, 6.924695900000002 50.9636792, 6.924426300000001 50.96392399999999, 6.923985200000002 50.96432599999999, 6.923594200000003 50.9646854, 6.923255600000001 50.96499620000001, 6.922893400000007 50.96533579999999, 6.922576900000002 50.965638399999996))",Non,NoN,Non,Non
Friedenspark,Köln	,4.836760565870091,6.967899602894362,50.91708465879337,"POLYGON ((6.968949400000001 50.918358299999994, 6.968898699999999 50.9184609, 6.968841700000003 50.918561700000005, 6.968698500000002 50.918536899999985, 6.9687507 50.9184402, 6.968402900000002 50.918384, 6.968028800000001 50.9183126, 6.968074000000001 50.9182249, 6.968091300000005 50.91819149999999, 6.967798799999996 50.9181217, 6.967634700000002 50.918099699999985, 6.9675476000000005 50.918061400000006, 6.967412099999999 50.918004, 6.967288400000003 50.91793849999999, 6.967070800000001 50.917814899999996, 6.9669955 50.9177735, 6.9666736 50.9175872, 6.966543500000004 50.9175048, 6.966337700000004 50.917311999999995, 6.966213599999998 50.9171936, 6.966087400000001 50.91707939999999, 6.966030300000001 50.9170361, 6.9660398 50.917032299999995, 6.966091599999999 50.9170174, 6.9662319 50.916928899999995, 6.9661823000000025 50.916897399999996, 6.966237999999998 50.916878000000004, 6.966343900000003 50.91673870000001, 6.966396000000002 50.916669999999996, 6.966276900000003 50.91661899999998, 6.966316599999999 50.91656820000001, 6.966260800000001 50.9165362, 6.966363000000002 50.9164208, 6.966323100000001 50.91640719999999, 6.966334900000002 50.9163574, 6.966326799999998 50.916261199999994, 6.966309000000003 50.91621339999999, 6.966284899999998 50.9161965, 6.965992900000003 50.9161077, 6.965740100000001 50.9160356, 6.965677900000001 50.9160436, 6.965709900000004 50.916003, 6.965713899999999 50.91599819999999, 6.965714500000002 50.915972599999996, 6.9658121000000035 50.915845399999995, 6.965887399999998 50.915787, 6.9661696000000015 50.9158272, 6.966237299999999 50.9158419, 6.966741300000001 50.915952499999996, 6.9673206000000025 50.91609499999999, 6.968527899999998 50.9163844, 6.9694702 50.916597499999995, 6.969326500000006 50.91628149999999, 6.969381200000003 50.916293599999996, 6.969441400000004 50.9163069, 6.9698667000000025 50.91640639999999, 6.969840600000002 50.9164578, 6.969841900000001 50.91650769999999, 6.969874400000003 50.916530599999994, 6.969964200000001 50.91654619999999, 6.969797399999999 50.91685869999999, 6.9697723000000025 50.9168512, 6.969700100000003 50.91697689999999, 6.969179799999999 50.9179343, 6.9690529 50.918157799999996, 6.968949400000001 50.918358299999994))",Non,NoN,Non,Non
Römerpark,Köln	,2.043705772771111,6.9661187694247815,50.919393791270075,"POLYGON ((6.966601599999999 50.9197652, 6.9666288000000005 50.91971639999999, 6.966853000000003 50.9192523, 6.966950500000004 50.919047899999995, 6.9670712 50.918808199999994, 6.967142299999997 50.91881070000001, 6.967276100000002 50.9185671, 6.967236 50.91856010000001, 6.967189200000001 50.91855199999999, 6.967093900000004 50.918535399999996, 6.967184699999999 50.9183621, 6.9672193000000044 50.91833779999999, 6.9671248000000014 50.9182661, 6.965492200000002 50.918943799999994, 6.965077399999999 50.919105699999996, 6.965052000000002 50.91915519999999, 6.965043100000002 50.9191738, 6.964991300000002 50.9192823, 6.965038599999998 50.91937430000001, 6.965726600000001 50.92034459999999, 6.965798400000001 50.9204376, 6.9659073 50.92059540000001, 6.965925900000002 50.9206108, 6.965949200000001 50.9206278, 6.9659818 50.9206378, 6.966022500000001 50.9206465, 6.966075500000001 50.9206461, 6.966119800000005 50.920640199999994, 6.966161900000002 50.92062229999999, 6.9661963999999985 50.920599400000015, 6.966369300000002 50.920236599999996, 6.966601599999999 50.9197652))",Non,NoN,Non,Non
