name,city,area_ha,longitude,latitude,geometry,manager_name,email,phone,website
Städtischer Nordfriedhof,Oberhausen	,15.139010834660253,6.848264617393324,51.54121079385487,"POLYGON ((6.8444891000000005 51.5414763, 6.844671400000003 51.54112839999999, 6.844822700000002 51.5408475, 6.845088199999999 51.54035420000001, 6.845303999999999 51.5399448, 6.845435599999999 51.5396944, 6.8485781999999995 51.539508999999995, 6.850548600000001 51.539638499999995, 6.850531400000003 51.5395637, 6.8504195 51.53943449999999, 6.851190600000002 51.53946979999999, 6.8514213999999996 51.5396004, 6.851341600000002 51.5407148, 6.850895100000002 51.54066449999999, 6.850773300000002 51.54087540000001, 6.850717099999997 51.5409717, 6.8503870000000004 51.5415524, 6.8512870999999995 51.5415752, 6.851269700000003 51.5418687, 6.851255799999998 51.54194580000001, 6.8512312 51.54200809999999, 6.851196400000004 51.542061899999986, 6.851152200000002 51.54211359999999, 6.851060399999999 51.5422033, 6.851108800000002 51.5422135, 6.850651300000003 51.54261730000001, 6.849687600000001 51.543460399999994, 6.849476800000002 51.5436441, 6.849450600000007 51.543648299999994, 6.8494113000000025 51.5436471, 6.849381300000002 51.54364009999998, 6.8493260000000005 51.5436165, 6.849065900000004 51.54350119999999, 6.8469192000000065 51.54254879999999, 6.8455228 51.5419293, 6.8444891000000005 51.5414763))",Non,NoN,Non,Non
Alsfeldfriedhof,Oberhausen	,3.1152114505871182,6.845321560414781,51.532278614670204,"POLYGON ((6.8447123 51.5332732, 6.844008800000002 51.53190159999999, 6.843178 51.5320062, 6.8431314000000025 51.53184749999999, 6.843298200000001 51.5317935, 6.843808000000004 51.5314086, 6.844083700000001 51.531451, 6.8446889 51.5315344, 6.845698900000001 51.531673500000004, 6.845974600000003 51.531711499999986, 6.846972900000002 51.5321349, 6.847399900000001 51.5326081, 6.846579700000003 51.532816100000005, 6.8447123 51.5332732))",Non,NoN,Non,Non
Kath. Friedhof Lindnerstraße,Oberhausen	,1.57740376119544,6.829439314408841,51.492880552312016,"POLYGON ((6.8310626 51.493306100000005, 6.830773699999997 51.493327400000005, 6.8303509 51.4933659, 6.830253800000002 51.4932435, 6.8299886 51.493257, 6.829676000000002 51.4933033, 6.829516400000005 51.493327199999996, 6.829474300000001 51.4932115, 6.828565700000002 51.49333599999999, 6.828429500000001 51.49335129999999, 6.828125699999999 51.4924117, 6.828520500000005 51.492362699999994, 6.828827500000001 51.49232209999999, 6.8294928000000015 51.492237800000005, 6.8297024 51.49283839999999, 6.830870900000002 51.4927067, 6.8310626 51.493306100000005))",Non,NoN,Non,Non
Kath. Friedhof an der Bottroper Straße,Oberhausen	,2.568532196652311,6.895723018275116,51.505240520546394,"POLYGON ((6.894108300000005 51.5050574, 6.894818100000002 51.5055204, 6.895232999999999 51.505625, 6.8956765 51.50571969999999, 6.895406400000001 51.50590630000001, 6.895373699999999 51.5060231, 6.895726999999998 51.50607959999999, 6.8961789 51.506123800000005, 6.897075599999999 51.5062619, 6.897262000000004 51.5056941, 6.896193300000004 51.505247299999986, 6.896367599999999 51.5048349, 6.896526600000002 51.50466549999999, 6.895386600000003 51.5041129, 6.894108300000005 51.5050574))",Non,NoN,Non,Non
St. Joseph-Friedhof,Oberhausen	,2.5394682035807823,6.854333907454233,51.46015121861232,"POLYGON ((6.855488100000001 51.4592804, 6.853577000000004 51.459333599999994, 6.85361 51.459486299999995, 6.8536214000000015 51.459538999999985, 6.853694300000001 51.459876799999996, 6.8532434 51.4598938, 6.8531787000000035 51.459877, 6.853319900000003 51.4604322, 6.852989800000001 51.460428199999996, 6.8530011 51.46047519999999, 6.853014199999999 51.460559499999995, 6.852886300000004 51.460560099999995, 6.852882200000002 51.4607538, 6.853358400000003 51.4607538, 6.853353200000002 51.4607841, 6.853547000000001 51.460778399999995, 6.853530700000002 51.4609273, 6.853691500000004 51.46092449999998, 6.853719599999998 51.461377799999994, 6.8537907 51.4613758, 6.853763700000003 51.4609279, 6.855376700000001 51.46089320000001, 6.855289000000003 51.46029529999999, 6.855329300000001 51.46000589999999, 6.855488100000001 51.4592804))",Non,NoN,Non,Non
Kath. Friedhof Teutstraße,Oberhausen	,3.555809617408426,6.879509765416087,51.49758206261506,"POLYGON ((6.880985600000003 51.4966483, 6.879855400000003 51.4966207, 6.878676800000002 51.496591900000006, 6.878263000000003 51.497633999999984, 6.877991099999999 51.4983865, 6.8802677999999995 51.49868480000001, 6.8804772000000005 51.49802149999999, 6.8805689 51.4980302, 6.880584099999999 51.497977600000006, 6.8809578999999985 51.496740100000004, 6.880985600000003 51.4966483))",Non,NoN,Non,Non
Alstadener Friedhof,Oberhausen	,3.306248846277814,6.827973814601368,51.46040424318507,"POLYGON ((6.829261800000001 51.459907599999994, 6.829057000000003 51.4595067, 6.829035100000002 51.4594729, 6.828843100000001 51.4591767, 6.828355300000001 51.4592638, 6.828388300000005 51.459348699999985, 6.827694800000002 51.45938859999998, 6.827701000000003 51.4592921, 6.827342400000001 51.45928969999999, 6.826860800000005 51.45928910000001, 6.826833300000004 51.4596578, 6.8271854 51.4596708, 6.827100199999999 51.4603709, 6.826955600000002 51.461559499999986, 6.827808800000003 51.4617095, 6.828337900000001 51.4613153, 6.8286924 51.46148560000001, 6.828984000000005 51.46124959999999, 6.829064800000005 51.46130329999998, 6.829132000000003 51.4613198, 6.8292052000000005 51.4612944, 6.829205300000002 51.461238300000005, 6.8289011 51.460871899999994, 6.828601000000001 51.4604459, 6.828612 51.4603321, 6.828692800000002 51.4602089, 6.8288694 51.4600782, 6.829051799999999 51.459973600000005, 6.829261800000001 51.459907599999994))",Non,NoN,Non,Non
Kath. Friedhof Elpenbachstraße,Oberhausen	,2.5965290611805525,6.876578576738045,51.52393164540699,"POLYGON ((6.876160700000002 51.522889799999994, 6.876412599999999 51.5230162, 6.876848400000001 51.5232241, 6.877539300000001 51.5236555, 6.878200699999998 51.5239919, 6.878364700000003 51.52406499999999, 6.8781842 51.52437179999999, 6.877666500000003 51.52446549999999, 6.877402400000001 51.52459489999999, 6.876903600000004 51.524765099999996, 6.876222800000004 51.524429899999994, 6.8759982 51.5243647, 6.8759722000000005 51.52430929999999, 6.8757497 51.5242021, 6.8756894000000015 51.52417299999999, 6.875508700000005 51.52408589999999, 6.8750072000000015 51.5245982, 6.874643600000001 51.5244527, 6.876160700000002 51.522889799999994))",Non,NoN,Non,Non
Evangelischer Friedhof Holten,Oberhausen	,2.255435224447739,6.778501497482585,51.52408872242347,"POLYGON ((6.779866900000001 51.524337, 6.779899200000008 51.52424949999998, 6.779914099999999 51.52419979999999, 6.777562900000001 51.52292609999999, 6.777387199999997 51.52339580000001, 6.777409300000004 51.5237557, 6.777424300000002 51.52394579999999, 6.7775276 51.524109599999996, 6.777507300000002 51.52430409999999, 6.777686599999999 51.5243837, 6.777883500000001 51.5244678, 6.778331200000004 51.52478149999999, 6.7786562 51.52498700000001, 6.779136600000002 51.5250738, 6.779527800000001 51.5246859, 6.779866900000001 51.524337))",Non,NoN,Non,Non
Wittefriedhof,Oberhausen	,3.493461827004182,6.855871037508315,51.52020616708705,"POLYGON ((6.854701199999998 51.51907630000001, 6.855086200000003 51.5192506, 6.855668900000001 51.51951689999999, 6.856295500000002 51.5198059, 6.857019499999999 51.520017, 6.857348300000001 51.5197174, 6.857848200000002 51.51995179999999, 6.857714500000002 51.520216299999994, 6.857803500000001 51.520243, 6.857647499999999 51.5206028, 6.857342900000001 51.5211203, 6.856937500000005 51.52104229999999, 6.856872100000005 51.52115239999999, 6.8558978 51.5209131, 6.855344599999997 51.52077950000001, 6.8547812000000015 51.52064070000001, 6.853887600000002 51.520098699999984, 6.853826200000002 51.5200615, 6.85416 51.51968699999999, 6.854183799999998 51.5196958, 6.854194800000002 51.519683500000006, 6.854218300000002 51.519657, 6.854341800000006 51.519518399999995, 6.854359800000004 51.5194928, 6.8543715999999995 51.5194791, 6.854353000000001 51.5194723, 6.854701199999998 51.51907630000001))",Non,NoN,Non,Non
Evangelischer Friedhof an der Harkortstraße,Oberhausen	,3.003880139436261,6.882874594638936,51.524013195927985,"POLYGON ((6.883188900000002 51.52515259999999, 6.8823737000000005 51.5248503, 6.8812695 51.524411, 6.881717199999997 51.523934499999996, 6.882164800000003 51.5233807, 6.882614200000001 51.522896, 6.883923000000003 51.52330479999999, 6.8841862 51.5236274, 6.884367400000002 51.52371200000001, 6.883188900000002 51.52515259999999))",Non,NoN,Non,Non
Marienfriedhof,Oberhausen	,1.072299694067761,6.869717069697461,51.48023586250561,"POLYGON ((6.869187200000001 51.48082839999999, 6.8690333 51.47984009999999, 6.869011199999999 51.4797154, 6.8702567000000005 51.4796521, 6.870313700000001 51.480060399999985, 6.8703587 51.480383100000005, 6.870434 51.48074609999999, 6.869187200000001 51.48082839999999))",Non,NoN,Non,Non
ev. Friedhof Forststraße,Oberhausen	,1.4981521905429134,6.809178148636209,51.54122361212236,"POLYGON ((6.808286300000002 51.541218799999996, 6.808920500000001 51.54081699999999, 6.808163200000001 51.5403135, 6.808615900000001 51.540041599999995, 6.808922200000002 51.54027489999999, 6.809193300000001 51.5405941, 6.809262299999999 51.540664500000005, 6.809684 51.54110949999999, 6.809742400000001 51.541127999999986, 6.810040200000002 51.5414333, 6.810374000000002 51.54176329999999, 6.809942300000002 51.541870399999986, 6.809951700000002 51.541898700000004, 6.809218600000002 51.5421115, 6.808286300000002 51.541218799999996))",Non,NoN,Non,Non
Kath. Friedhof Lindgensstraße,Oberhausen	,1.7591034611024587,6.787806638206322,51.51639590026655,"POLYGON ((6.786984600000001 51.517099900000005, 6.787009400000004 51.51684079999998, 6.786978500000002 51.51681239999999, 6.787012099999998 51.5164219, 6.786982600000001 51.5162199, 6.787256200000002 51.5161757, 6.786896699999999 51.515780599999985, 6.787490299999999 51.5153674, 6.788036399999999 51.5160238, 6.788880200000005 51.515997899999995, 6.788917800000003 51.516535399999995, 6.788787700000003 51.516537899999996, 6.7887971 51.516854200000004, 6.788044400000001 51.51688179999999, 6.7880531 51.5172495, 6.787669900000005 51.51715879999999, 6.7874077 51.5171133, 6.787197800000002 51.517099499999986, 6.786984600000001 51.517099900000005))",Non,NoN,Non,Non
Ostfriedhof,Paderborn,6.972985991359025,8.767266623947354,51.718422331689695,"POLYGON ((8.7646724 51.71954679999999, 8.765210800000004 51.71850939999999, 8.765363400000004 51.718300299999996, 8.765958200000002 51.7173521, 8.766766700000002 51.717411, 8.767092200000002 51.717390200000004, 8.767142999999999 51.717368, 8.767314 51.7173199, 8.767410100000001 51.7172386, 8.7674692 51.717112900000004, 8.767481900000002 51.717027300000005, 8.7682103 51.71697339999999, 8.768574200000002 51.71718959999999, 8.769299999999998 51.7177189, 8.7695991 51.7180078, 8.769819300000002 51.71831459999999, 8.769965600000003 51.718575499999986, 8.770037400000003 51.71870009999999, 8.767665500000001 51.7193436, 8.766178600000002 51.71971459999999, 8.7658479 51.71977749999999, 8.765388900000001 51.71968079999999, 8.764947900000001 51.71959929999999, 8.7646724 51.71954679999999))",Non,NoN,Non,Non
Friedhof Auf dem Dören,Paderborn,11.508883537846659,8.791131762106648,51.73750629850121,"POLYGON ((8.7873771 51.7379185, 8.789487700000002 51.73848289999999, 8.7893809 51.738638699999996, 8.7905711 51.73901589999999, 8.7907584 51.7388449, 8.792696800000002 51.7393717, 8.793382700000002 51.73837610000001, 8.793384700000002 51.7383735, 8.7938163 51.73781269999999, 8.794542599999998 51.73688279999999, 8.7934336 51.7365473, 8.7932395 51.7364884, 8.790502200000002 51.73566220000001, 8.788503200000003 51.736900899999995, 8.7873771 51.7379185))",Non,NoN,Non,Non
Westfriedhof,Paderborn,14.997981329582656,8.726719301652427,51.717767463087405,"POLYGON ((8.722521700000003 51.719087699999996, 8.723561900000004 51.71900249999999, 8.7279618 51.7186756, 8.7279954 51.71879669999999, 8.7280875 51.719153, 8.730912800000002 51.71890729999999, 8.730292999999998 51.7161982, 8.729544900000002 51.7162694, 8.7292585 51.716288399999996, 8.726128100000004 51.71652999999999, 8.726022 51.716539399999995, 8.7256611 51.716811199999995, 8.7255867 51.716815999999994, 8.724183900000002 51.716949199999995, 8.724168900000002 51.71688499999999, 8.722004400000003 51.7170828, 8.722024 51.717185799999996, 8.722521700000003 51.719087699999996))",Non,NoN,Non,Non
Friedhof Paderborn-Elsen (alter Teil),Paderborn,1.4779414988148543,8.684996288510382,51.735324930985385,"POLYGON ((8.6845651 51.7344155, 8.6850019 51.734768200000005, 8.684164300000003 51.73512480000001, 8.6845251 51.73562419999999, 8.684565999999998 51.73576390000001, 8.684466 51.736599199999986, 8.684997200000002 51.7365938, 8.685058 51.735995499999994, 8.685079300000002 51.7359684, 8.6856064 51.7352988, 8.6855319 51.7350918, 8.685622000000002 51.7350248, 8.6857177 51.7349436, 8.685760400000001 51.7348027, 8.685722400000001 51.7345968, 8.6856812 51.7343222, 8.6845651 51.7344155))",Non,NoN,Non,Non
Friedhof Paderborn-Elsen (neuer Teil),Paderborn,2.60166370697342,8.685673341928993,51.73747661482927,"POLYGON ((8.6867509 51.73805960000001, 8.6867892 51.73795749999999, 8.686840800000004 51.737947099999985, 8.6868034 51.73755150000001, 8.6871067 51.73742870000001, 8.6868639 51.737084100000004, 8.686647800000001 51.736989799999996, 8.6860568 51.736777, 8.685807700000002 51.736667599999976, 8.6856297 51.7365014, 8.685345700000001 51.7362334, 8.685087900000001 51.73627080000001, 8.6850585 51.73686620000001, 8.684741700000002 51.737241399999995, 8.684643200000002 51.737502500000005, 8.684506500000001 51.738413699999995, 8.6851998 51.7383793, 8.685471100000003 51.73825010000001, 8.685526500000002 51.73827059999999, 8.6867509 51.73805960000001))",Non,NoN,Non,Non
Friedhof Sande,Paderborn,1.9538471641722042,8.653210154068425,51.75894200960258,"POLYGON ((8.655144100000001 51.7589849, 8.655009799999998 51.7587743, 8.653634300000002 51.7584907, 8.652655800000003 51.75830549999999, 8.6522979 51.75822109999999, 8.6518634 51.759694399999994, 8.653407500000002 51.7593766, 8.655144100000001 51.7589849))",Non,NoN,Non,Non
Friedhof Wewer,Paderborn,1.6613283191467911,8.694423603374105,51.682955494934205,"POLYGON ((8.692967000000003 51.68331119999999, 8.6940429 51.68331469999999, 8.695723500000001 51.68341399999999, 8.6957138 51.683290599999985, 8.696066 51.68329119999999, 8.695636800000003 51.6828029, 8.695375700000001 51.68282069999999, 8.695129100000003 51.68250829999999, 8.6937179 51.68236900000001, 8.693713700000002 51.6825578, 8.693581500000002 51.68259609999999, 8.693549900000002 51.68268940000001, 8.6929155 51.6829221, 8.692967000000003 51.68331119999999))",Non,NoN,Non,Non
Waldfriedhof Schloß Neuhaus,Paderborn,7.908508625232242,8.724807203592555,51.74986453141297,"POLYGON ((8.7214799 51.7500626, 8.723310000000003 51.75061369999999, 8.723687000000002 51.75075249999999, 8.723869800000001 51.750818900000006, 8.7242108 51.75054169999999, 8.7248468 51.750740699999994, 8.726414800000002 51.7511477, 8.726795100000002 51.750546299999996, 8.727322000000001 51.7507066, 8.727622 51.750413299999984, 8.728599700000002 51.74948179999999, 8.7285391 51.749408, 8.726842999999999 51.749241000000005, 8.7220921 51.748834, 8.722029800000001 51.74885189999999, 8.721734400000004 51.74912719999999, 8.721649099999999 51.7492167, 8.721308599999999 51.749535599999994, 8.7212352 51.74968079999999, 8.721572599999998 51.74972910000001, 8.721559199999998 51.74978430000001, 8.7214799 51.7500626))",Non,NoN,Non,Non
Friedhof Sennelager,Paderborn,2.4336041159028534,8.706462823363314,51.772564903780385,"POLYGON ((8.705709500000003 51.77161780000001, 8.7085152 51.77273689999999, 8.707711500000002 51.77306059999999, 8.707258699999997 51.77321559999999, 8.706643500000004 51.77296479999998, 8.706222700000003 51.773298199999985, 8.7049994 51.7729344, 8.705117800000002 51.7725153, 8.705639100000004 51.77162509999999, 8.705709500000003 51.77161780000001))",Non,NoN,Non,Non
Bestattungswald Paderborn,Paderborn,6.205875476284986,8.682992601571975,51.6794649709841,"POLYGON ((8.682853700000003 51.6780232, 8.6829079 51.6780278, 8.682957800000002 51.678041799999995, 8.682999299999999 51.67806379999999, 8.683029100000004 51.678092299999996, 8.683044700000004 51.67812479999999, 8.683045000000002 51.67815869999998, 8.683316900000001 51.67820449999999, 8.686243400000002 51.6793359, 8.685427000000002 51.67952949999999, 8.684680100000001 51.679942799999985, 8.6820779 51.6807627, 8.680124800000003 51.67987339999999, 8.6827517 51.67824290000001, 8.682710200000002 51.6782208, 8.682680400000004 51.67819239999999, 8.682664700000002 51.67815989999999, 8.682664400000004 51.678125999999985, 8.682679600000002 51.6780934, 8.682708900000002 51.6780648, 8.68275 51.6780424, 8.6827996 51.678028199999986, 8.682853700000003 51.6780232))",Non,NoN,Non,Non
Neuer Friedhof,Pulheim	,1.2108678268344357,6.813702928454016,51.01870027081117,"POLYGON ((6.8126574000000035 51.01853779999999, 6.812906899999998 51.01885330000001, 6.813055900000002 51.01902699999999, 6.813293000000001 51.0192754, 6.8135825999999975 51.0191995, 6.814782000000001 51.018884499999984, 6.815069500000002 51.01894639999998, 6.815186200000002 51.0189188, 6.815113800000002 51.018807699999996, 6.814601300000002 51.018518999999976, 6.812833500000001 51.01811670000001, 6.8127318000000034 51.01830859999998, 6.8127768 51.0183205, 6.812745400000002 51.018382, 6.812744600000002 51.018462899999996, 6.8126574000000035 51.01853779999999))",Non,NoN,Non,Non
Friedhof Stommeln,Pulheim	,2.600054260017733,6.749719336411134,51.01781852847024,"POLYGON ((6.7477056 51.017575699999995, 6.747438400000003 51.01785629999999, 6.747362699999997 51.01794400000001, 6.750388000000001 51.018482299999995, 6.750595799999999 51.018331, 6.750986400000003 51.01839059999999, 6.751187600000001 51.01808960000001, 6.751447500000001 51.0178264, 6.751485000000003 51.0177908, 6.751514300000002 51.017760499999994, 6.7515693 51.01770539999998, 6.7515468 51.01765389999999, 6.7515047 51.017590799999994, 6.751474599999998 51.0175581, 6.7514888 51.0175233, 6.751032200000004 51.01726659999999, 6.7504352 51.017209599999994, 6.750253099999999 51.0174606, 6.749373900000001 51.0172306, 6.748794600000005 51.0173397, 6.748672800000002 51.017637499999985, 6.748077699999999 51.0174923, 6.7479583 51.0176387, 6.7477056 51.017575699999995))",Non,NoN,Non,Non
Parkfriedhof,Pulheim	,3.1519643208637977,6.792810534291961,51.009068469934675,"POLYGON ((6.790596600000001 51.007964300000005, 6.792943700000002 51.0097615, 6.793184699999999 51.009925700000004, 6.7940981 51.01062650000001, 6.7942367 51.010552399999995, 6.794972100000002 51.0101694, 6.794711599999999 51.00996519999999, 6.793871300000004 51.009308, 6.791501800000001 51.00742540000001, 6.7914397 51.0078633, 6.791263399999999 51.00784370000001, 6.790909300000001 51.00780429999998, 6.790596600000001 51.007964300000005))",Non,NoN,Non,Non
Waldfriedhof,Ratingen	,14.481382345627214,6.875049711103023,51.291103212041286,"POLYGON ((6.8716705 51.2910775, 6.872413899999998 51.2911341, 6.872609200000004 51.29119039999999, 6.872849399999999 51.29120269999999, 6.873122400000001 51.291205399999996, 6.873609500000004 51.29117759999999, 6.8737685000000015 51.29116419999999, 6.873905200000001 51.29117, 6.874144300000001 51.29122589999999, 6.874232300000001 51.29126029999998, 6.874751800000002 51.29135610000001, 6.874892300000003 51.291411399999994, 6.875082200000004 51.29164649999999, 6.8751232 51.291856, 6.8752220000000035 51.29185519999999, 6.875682399999999 51.2918326, 6.8756634000000005 51.29259840000001, 6.875735300000002 51.29292509999999, 6.875796100000003 51.293446100000004, 6.875948 51.2937079, 6.877030700000003 51.29358620000001, 6.878213700000002 51.29332709999999, 6.8784816000000015 51.2931302, 6.8786621000000014 51.29289850000001, 6.878726700000003 51.2927634, 6.8788364000000035 51.29238629999999, 6.8788029 51.292305299999995, 6.878605499999999 51.2920653, 6.878391200000001 51.291911799999994, 6.877741799999999 51.29157130000001, 6.877648100000001 51.29147989999999, 6.8770859000000035 51.290926999999996, 6.876539299999999 51.290748699999995, 6.876741700000002 51.29053359999999, 6.8775609 51.2907351, 6.878332100000002 51.291002199999994, 6.879189799999998 51.291229799999996, 6.879562300000002 51.2909975, 6.8793333000000025 51.29087489999999, 6.878577099999999 51.2905668, 6.878542700000004 51.2904711, 6.877906100000001 51.29022189999999, 6.876002100000004 51.2900908, 6.875850800000003 51.28995849999998, 6.875836900000002 51.2896813, 6.8748057 51.28966559999999, 6.874684600000002 51.2890832, 6.872939900000002 51.2893655, 6.872676900000003 51.2894501, 6.870660900000002 51.28979629999999, 6.870355900000002 51.28993249999999, 6.8701671000000015 51.2900774, 6.869856200000001 51.2905437, 6.869692200000001 51.29080129999999, 6.869771700000002 51.29082240000001, 6.869876200000002 51.2909001, 6.869958700000001 51.2908889, 6.8700479 51.2908928, 6.870130600000004 51.2908974, 6.8716705 51.2910775))",Non,NoN,Non,Non
Friedhof Lintorf,Ratingen	,4.7959449565210175,6.854554605416323,51.337152198108754,"POLYGON ((6.853805800000002 51.3361536, 6.8536805 51.3362941, 6.853595300000001 51.33638959999999, 6.8536577 51.33640749999999, 6.8537186000000005 51.336434999999994, 6.853692700000002 51.33646089999999, 6.854062200000005 51.33659799999999, 6.854386599999999 51.336227499999985, 6.855054199999999 51.3363265, 6.855108499999999 51.336372299999994, 6.8552446000000025 51.33639349999999, 6.855316300000003 51.336404699999996, 6.855397500000003 51.336383899999994, 6.856246400000004 51.33651209999999, 6.856641200000002 51.336571400000004, 6.856202600000005 51.33775459999999, 6.856161600000004 51.33777519999999, 6.855884200000002 51.33778449999999, 6.855715300000001 51.3379773, 6.855669100000002 51.33804849999999, 6.855438800000002 51.338403799999995, 6.855281499999999 51.338405, 6.854569799999996 51.3382084, 6.8534442 51.3378253, 6.852834500000001 51.3376141, 6.852971700000001 51.33746299999999, 6.8527888000000035 51.33739549999999, 6.852723300000002 51.3373697, 6.853170899999999 51.33686680000001, 6.8527593000000016 51.33672680000001, 6.8523419000000025 51.3366805, 6.852320100000002 51.33655099999999, 6.8525153 51.336144, 6.853592799999997 51.3361356, 6.853805800000002 51.3361536))",Non,NoN,Non,Non
Evangelischer Waldfriedhof Linnep,Ratingen	,1.4928465172673904,6.8795968134761205,51.351494657698524,"POLYGON ((6.879483000000002 51.35090129999999, 6.879140700000003 51.35083569999999, 6.878831000000002 51.3509423, 6.878766299999998 51.351173, 6.878515500000003 51.35146359999999, 6.878388200000001 51.351616699999994, 6.880056700000001 51.3522349, 6.880252200000005 51.3520035, 6.8802781 51.3519795, 6.880472100000002 51.35174750000001, 6.880524900000001 51.3516837, 6.880824900000006 51.351341199999986, 6.879483000000002 51.35090129999999))",Non,NoN,Non,Non
Friedhof,Ratingen	,4.474863522617502,6.849586311108064,51.30118903713528,"POLYGON ((6.847180200000003 51.301906, 6.847451300000002 51.301458199999985, 6.847677400000005 51.3010786, 6.8477274999999995 51.300997200000005, 6.8477488000000015 51.300965000000005, 6.848722800000001 51.301209699999994, 6.849067200000002 51.30075639999999, 6.849226599999999 51.3005466, 6.848967300000003 51.3004633, 6.849125700000002 51.30024149999999, 6.849308900000002 51.29998499999999, 6.849430399999999 51.2998148, 6.8495333 51.299844099999994, 6.850108400000003 51.300007799999996, 6.850384200000001 51.30009269999999, 6.850781700000002 51.300311699999995, 6.851620800000002 51.30071639999999, 6.850600100000001 51.30199579999999, 6.850532999999999 51.302229, 6.8494381 51.3021107, 6.847944100000003 51.3019807, 6.847180200000003 51.301906))",Non,NoN,Non,Non
Homberg,Ratingen	,1.098819975817428,6.922569113043289,51.29808000292315,"POLYGON ((6.921542400000002 51.2980841, 6.922897000000001 51.297385399999996, 6.923472700000002 51.297872399999996, 6.923446400000001 51.297943, 6.9233975000000045 51.29801589999999, 6.923314700000002 51.29809819999999, 6.9232507000000005 51.298178199999995, 6.923171700000004 51.298258199999985, 6.9230776 51.29833819999999, 6.922979799999999 51.29841350000001, 6.9229121000000005 51.2984747, 6.922810500000003 51.29854759999999, 6.9227300000000005 51.2985951, 6.922629900000003 51.2986676, 6.922541800000002 51.2987321, 6.9224192 51.29881350000001, 6.921542400000002 51.2980841))",Non,NoN,Non,Non
Ruhewald Lintorfer Mark,Ratingen	,6.616979672837381,6.8493124162094,51.33335250509049,"POLYGON ((6.846524900000004 51.333325699999996, 6.848375200000001 51.3344392, 6.849562800000002 51.3340706, 6.850003600000003 51.334444899999994, 6.8508151 51.3346056, 6.851357499999999 51.3347156, 6.8518557000000015 51.3348426, 6.852018599999999 51.33447279999999, 6.851691199999999 51.33435169999999, 6.851162100000003 51.3342068, 6.8510978 51.3341404, 6.851046400000004 51.33403919999999, 6.851276100000001 51.3337713, 6.851198600000003 51.3336918, 6.851124900000001 51.33363799999999, 6.851333499999999 51.33357329999999, 6.851421700000003 51.33351729999999, 6.851391899999999 51.3333795, 6.851093800000005 51.33296239999999, 6.850973300000001 51.33284909999998, 6.850315800000004 51.33238829999999, 6.8497755 51.33204529999999, 6.849597400000004 51.3320077, 6.8492903 51.3319766, 6.849060000000005 51.33200539999999, 6.848814200000002 51.3320194, 6.8485889 51.33200179999999, 6.848432000000001 51.3321845, 6.848322000000001 51.33219199999999, 6.848098 51.33218110000001, 6.8479116000000015 51.332228, 6.8477976000000025 51.33252879999999, 6.847698400000003 51.33267969999999, 6.847443600000001 51.332831299999995, 6.847025200000004 51.332988900000004, 6.846524900000004 51.333325699999996))",Non,NoN,Non,Non
Friedhof Suderwich,Recklinghausen,5.521810407577148,7.256309873799334,51.613767877609185,"POLYGON ((7.259228499999998 51.61377749999999, 7.258657999999999 51.6144243, 7.258552700000002 51.614545, 7.258171199999998 51.61444370000001, 7.258076200000002 51.61456799999999, 7.2579907000000015 51.61467979999999, 7.2578675000000015 51.61484099999999, 7.257785599999997 51.6148236, 7.257727500000001 51.6149005, 7.256323400000002 51.614591299999994, 7.256466400000002 51.614431, 7.256138700000002 51.61434450000001, 7.2558630000000015 51.6142773, 7.255463300000001 51.614162799999995, 7.255334000000003 51.6143519, 7.255102699999999 51.614260900000005, 7.254696900000001 51.6140801, 7.253951800000002 51.6138964, 7.2538509000000015 51.613890100000006, 7.253747 51.6139036, 7.253122300000001 51.613938299999994, 7.2528907000000045 51.61334179999999, 7.2552351 51.6130181, 7.256602000000002 51.6129342, 7.257477700000004 51.613171799999996, 7.257672900000003 51.613095699999995, 7.257734299999998 51.6130516, 7.2577289 51.612979300000006, 7.258224000000004 51.61310009999999, 7.258149700000002 51.613219599999994, 7.258291500000003 51.61325179999999, 7.258174900000001 51.613450199999996, 7.259228499999998 51.61377749999999))",Non,NoN,Non,Non
Südfriedhof,Recklinghausen,14.377113116513321,7.223174788139645,51.56668399769528,"POLYGON ((7.225297200000002 51.568634599999996, 7.225194500000003 51.56861849999999, 7.224856500000001 51.56859759999998, 7.224253700000003 51.568572999999994, 7.222134800000001 51.5683867, 7.221253299999998 51.5683114, 7.221298300000002 51.56807479999999, 7.220676100000001 51.568021200000004, 7.220271400000003 51.5679863, 7.220388600000001 51.5673917, 7.220570399999999 51.566612799999994, 7.220629999999998 51.56627929999999, 7.220830500000003 51.56538650000001, 7.2209539 51.5648654, 7.221088000000001 51.564364399999995, 7.221101400000003 51.56434519999999, 7.2211283 51.564321, 7.2211631 51.56430979999999, 7.221210100000004 51.564304799999995, 7.222520300000002 51.564433199999996, 7.223185400000004 51.56449679999999, 7.223095400000003 51.565115899999995, 7.223424000000001 51.565162799999996, 7.223587099999998 51.565254700000004, 7.2237186000000015 51.5653742, 7.2237176000000005 51.565489199999995, 7.223999000000001 51.56551599999999, 7.2244831 51.565557399999996, 7.224928499999998 51.565592800000005, 7.226345500000002 51.5657098, 7.226025800000002 51.5664511, 7.2267449000000035 51.56666719999998, 7.2259863000000015 51.56743259999998, 7.2256126 51.56794239999999, 7.225297200000002 51.568634599999996))",Non,NoN,Non,Non
